Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	EpLen	AverageVVals	StdVVals	MaxVVals	MinVVals	TotalEnvInteracts	LossPi	LossV	DeltaLossPi	DeltaLossV	Entropy	KL	ClipFrac	StopIter	Time
260	1264.8	41.1834	1315.34	1216.31	1000.0	40.7005	4.00207	50.7961	19.8709	1044000	1.14441e-08	106.345	-0.00860001	-8.44722	1.47439	0.0144546	0.22525	3.0	1025.3304438591003
261	1259.4	35.5418	1314.8	1217.46	1000.0	40.6712	3.23083	48.8908	16.7421	1048000	-1.90735e-09	133.358	-0.00234027	-10.2797	1.4294	0.0198279	0.257	2.0	1029.5790855884552
262	1309.3	47.6869	1350.86	1231.53	1000.0	40.0842	3.66395	48.4852	18.7603	1052000	1.21593e-08	152.986	-0.012409	-21.9146	1.46359	0.0176504	0.2235	4.0	1032.6735899448395
263	1280.67	20.5616	1309.48	1252.26	1000.0	43.4963	3.66332	51.3056	20.2007	1056000	1.12057e-08	109.666	-0.00858755	-10.8408	1.4783	0.0156547	0.23375	4.0	1035.765142917633
264	1300.53	9.30636	1310.22	1285.42	1000.0	41.5629	3.67775	48.1074	15.1673	1060000	-8.82149e-09	100.546	-0.0110019	-6.25774	1.46347	0.0188083	0.229	7.0	1040.1407597064972
265	1250.46	15.2935	1272.64	1229.97	1000.0	42.3285	3.24716	48.5717	16.9326	1064000	-2.53916e-08	115.079	-0.00883003	-16.401	1.4629	0.0163881	0.26175	4.0	1044.5460319519043
266	1276.12	34.1481	1324.37	1227.9	1000.0	39.0931	3.65406	46.3625	12.0938	1068000	2.67029e-08	119.378	-0.00687661	-8.37775	1.45803	0.0205519	0.2995	3.0	1047.633419752121
267	1289.93	26.4955	1332.43	1260.5	1000.0	41.0129	3.81412	48.1977	11.0993	1072000	-1.43051e-09	131.855	-0.0117519	-6.7552	1.40978	0.011357	0.16375	4.0	1050.7145690917969
268	1239.57	22.0771	1264.41	1215.96	1000.0	41.0818	4.18047	49.4095	7.53433	1076000	1.81198e-08	119.44	-0.0111192	-18.804	1.44711	0.0169512	0.22525	5.0	1053.8261399269104
269	1237.79	50.8966	1304.09	1179.88	1000.0	38.0899	5.56885	45.5402	-17.5503	1080000	-1.23978e-08	138.621	-0.0157607	-10.137	1.42552	0.0176702	0.20625	10.0	1058.1342658996582
270	1277.69	29.0864	1323.78	1243.93	1000.0	38.3665	3.90268	47.6315	8.21306	1084000	5.126e-09	125.764	-0.00685556	-10.1016	1.42827	0.0230572	0.26225	3.0	1062.9687194824219
271	1210.92	35.586	1255.09	1156.86	1000.0	39.5404	4.66691	49.2574	-1.38505	1088000	-1.81198e-08	114.429	-0.0123387	-28.174	1.40811	0.0164432	0.16625	7.0	1066.101040840149
272	1269.76	15.9255	1286.87	1248.97	1000.0	36.2023	4.05827	44.4654	-0.541794	1092000	1.09673e-08	105.513	-0.0107713	-16.311	1.41826	0.0143833	0.183	4.0	1070.4485018253326
273	1290.63	34.2117	1337.95	1249.1	1000.0	39.404	3.61984	45.7684	7.58894	1096000	7.62939e-09	125.076	-0.00552093	-6.7498	1.38323	0.017396	0.19225	3.0	1074.4552714824677
274	1257.06	18.8309	1278.76	1227.4	1000.0	40.432	3.43145	47.0436	13.5691	1100000	5.24521e-09	130.453	-0.0174653	-11.8932	1.38986	0.0165125	0.228	11.0	1077.6296985149384
275	1279.24	27.3054	1319.87	1244.09	1000.0	38.2377	3.54899	45.4398	10.8962	1104000	1.14441e-08	106.764	-0.0106854	-7.72222	1.35847	0.0165591	0.22725	4.0	1080.7421958446503
276	1279.73	31.5795	1323.81	1238.58	1000.0	38.9079	2.99929	46.4421	17.4036	1108000	-1.93119e-08	105.858	-0.0200667	-5.58226	1.4166	0.0154886	0.26175	13.0	1084.792516708374
277	1277.78	44.083	1327.87	1207.36	1000.0	38.7661	3.06919	45.5795	16.6619	1112000	3.8147e-09	117.588	-0.00977989	-5.4695	1.38955	0.0147511	0.20775	4.0	1089.1706717014313
278	1290.26	40.2621	1341.24	1239.17	1000.0	38.8674	3.32503	46.7016	15.7361	1116000	3.09944e-09	121.609	-0.0145756	-6.89785	1.37513	0.0133409	0.18225	7.0	1092.3056769371033
279	1289.59	30.2157	1332.2	1259.58	1000.0	39.7637	3.57959	46.6383	16.0042	1120000	1.62125e-08	90.5035	-0.0103954	-5.80338	1.33446	0.013423	0.2145	6.0	1096.5552179813385
280	1307.7	37.8036	1361.07	1268.05	1000.0	39.3839	3.10404	46.2292	14.6729	1124000	-3.8147e-09	111.963	-0.00963151	-7.21491	1.38747	0.0170914	0.192	4.0	1101.4408719539642
281	1288.23	52.1605	1365.9	1220.15	1000.0	40.7364	3.43636	47.996	14.2814	1128000	2.19345e-08	127.801	-0.015728	-9.81863	1.34388	0.015423	0.23	8.0	1104.5687940120697
282	1249.13	37.1378	1290.81	1190.73	1000.0	38.6199	3.57865	46.1008	15.8969	1132000	5.126e-09	108.031	-0.0389838	-10.9652	1.32168	0.015315	0.218	67.0	1109.8190400600433
283	1275.84	25.9742	1303.97	1234.13	1000.0	36.6108	3.87119	44.649	8.43331	1136000	1.00136e-08	116.862	-0.0182582	-8.21263	1.33303	0.0163847	0.21175	11.0	1113.9506163597107
284	1315.44	41.2995	1364.77	1250.2	1000.0	38.1706	4.01194	47.4939	12.4952	1140000	1.84774e-08	119.535	-0.0402542	-12.3842	1.29282	0.0153029	0.2365	57.0	1117.5597841739655
285	1289.12	31.2083	1327.17	1251.48	1000.0	40.1561	3.31911	47.3533	18.6165	1144000	1.33514e-08	104.287	-0.0117992	-9.62061	1.24628	0.0178211	0.21275	4.0	1121.7292325496674
286	1298.07	18.5992	1322.81	1270.76	1000.0	38.3386	2.98748	44.9529	17.826	1148000	2.8491e-08	105.516	-0.00635228	-8.18584	1.27491	0.0189334	0.28025	3.0	1125.8952543735504
287	1307.9	52.8061	1382.37	1241.06	1000.0	39.3074	3.40468	45.8739	13.1348	1152000	3.33786e-09	126.731	-0.00889199	-7.24512	1.23845	0.0210356	0.3	3.0	1128.9810423851013
288	1288.19	16.2715	1315.77	1273.8	1000.0	39.2606	3.49486	46.2852	14.3525	1156000	-3.57628e-09	101.245	-0.0169212	-8.6533	1.27083	0.0167206	0.2535	12.0	1133.4284558296204
289	1284.63	32.172	1329.62	1250.91	1000.0	38.0335	3.35461	45.691	15.0294	1160000	-2.18153e-08	130.561	-0.0137853	-8.10399	1.1978	0.0181853	0.17575	6.0	1136.5367405414581
290	1304.63	32.9577	1344.5	1252.88	1000.0	38.0339	3.9016	47.4754	11.3126	1164000	9.53674e-09	115.298	-0.0146175	-9.02685	1.26552	0.0152428	0.1955	7.0	1141.6095893383026
291	1248.83	42.344	1295.86	1188.03	1000.0	38.3946	3.86232	47.4179	13.8574	1168000	-1.3113e-08	118.728	-0.00714413	-18.8253	1.2352	0.0159206	0.192	3.0	1144.72017288208
292	1295.54	20.0876	1312.38	1263.05	1000.0	35.4285	4.05387	44.2956	5.42273	1172000	-1.43051e-09	116.347	-0.0150403	-14.2765	1.28287	0.0158814	0.218	9.0	1147.8618915081024
293	1308.62	28.8101	1337.08	1264.45	1000.0	37.6701	3.26583	45.5711	15.8716	1176000	5.00679e-09	122.764	-0.0250711	-12.9703	1.22766	0.0159665	0.21725	17.0	1152.1965918540955
294	1314.21	16.8407	1335.36	1294.81	1000.0	39.8083	3.94431	49.6655	8.5487	1180000	-3.45707e-09	98.6818	-0.0223797	-7.17661	1.21981	0.0161653	0.20875	18.0	1156.4921810626984
295	1286.3	44.875	1349.67	1227.52	1000.0	38.6979	3.33718	46.4015	11.3613	1184000	1.19209e-08	127.076	-0.0164434	-10.4242	1.21969	0.0183619	0.2255	9.0	1161.382890701294
296	1295.59	46.0519	1367.99	1240.37	1000.0	37.3656	3.6239	46.0843	11.4839	1188000	1.85966e-08	88.6386	-0.0319432	-5.50999	1.17904	0.0155972	0.2075	35.0	1165.899181842804
297	1335.42	29.7003	1380.38	1301.81	1000.0	37.6237	3.37526	44.0803	12.4864	1192000	1.12057e-08	125.539	-0.0193776	-14.2652	1.17646	0.0175725	0.25675	9.0	1170.3281517028809
298	1300.44	62.016	1361.46	1208.38	1000.0	40.0658	4.13071	49.1483	10.0724	1196000	2.38419e-10	142.231	-0.0098493	-12.2193	1.11391	0.0192636	0.25825	4.0	1173.45076918602
299	1323.93	22.5393	1354.96	1295.89	1000.0	38.216	4.70885	50.0319	6.96392	1200000	1.57356e-08	101.957	-0.00861123	-9.25227	1.13792	0.0149555	0.18	4.0	1177.817752122879
300	1336.17	28.6468	1370.93	1302.46	1000.0	39.8324	3.87205	49.4823	6.70649	1204000	-2.00272e-08	123.334	-0.0161732	-8.46186	1.08578	0.0153833	0.2175	10.0	1182.7390294075012
301	1337.5	17.4775	1355.62	1309.14	1000.0	40.0992	4.02948	49.5223	11.218	1208000	5.24521e-09	118.343	-0.00926333	-6.59451	1.14315	0.0222666	0.276	3.0	1187.1929349899292
302	1291.26	48.8372	1344.79	1211.78	1000.0	39.9364	4.25543	48.4932	11.3708	1212000	-2.86102e-08	112.233	-0.04457	-16.5484	1.0881	0.0124796	0.2435	79.0	1191.0940849781036
303	1320.87	39.903	1381.8	1276.43	1000.0	37.555	4.34008	48.1748	-4.64354	1216000	-2.09808e-08	110.347	-0.0446296	-8.65608	1.06157	0.0111501	0.2355	79.0	1196.2489993572235
304	1318.55	32.2882	1357.66	1267.84	1000.0	38.1017	3.62399	48.8887	12.211	1220000	9.29832e-09	94.5887	-0.0437707	-7.35292	1.06413	0.0124886	0.25125	79.0	1201.4602661132812
305	1354.21	41.5645	1424.56	1320.8	1000.0	38.7682	3.95545	48.5115	6.81139	1224000	1.40667e-08	127.257	-0.00984893	-11.1487	0.998803	0.0210179	0.262	3.0	1204.6072833538055
306	1341.15	33.3003	1376.46	1302.59	1000.0	40.7573	3.6821	50.1154	14.157	1228000	2.30074e-08	111.627	-0.00479202	-8.7657	0.969739	0.019105	0.252	2.0	1208.8111984729767
307	1362.22	51.3353	1450.62	1324.72	1000.0	39.8146	3.61357	47.8992	12.9739	1232000	2.21729e-08	136.231	-0.0196215	-11.3987	1.02034	0.0182776	0.2835	11.0	1213.1046981811523
308	1275.02	41.0379	1311.83	1211.09	1000.0	40.4741	5.14985	50.9724	9.99447	1236000	1.89543e-08	138.807	-0.00724817	-42.6568	1.00028	0.0184008	0.24675	3.0	1217.520342350006
309	1301.09	26.8415	1333.45	1260.36	1000.0	35.5582	4.2336	46.1398	-0.287965	1240000	2.57492e-08	103.892	-0.0149558	-8.87366	1.02071	0.0169977	0.21575	7.0	1220.70845246315
310	1334.24	37.4871	1365.89	1270.9	1000.0	36.5667	3.74391	45.9282	7.46288	1244000	-1.41859e-08	106.916	-0.017373	-9.97482	0.987833	0.0191719	0.26	9.0	1226.0987045764923
311	1362.46	36.1547	1417.56	1323.62	1000.0	38.4477	3.4528	45.4047	14.0112	1248000	6.19888e-09	125.525	-0.0080696	-12.2566	0.909117	0.0218167	0.25475	3.0	1230.2467398643494
312	1345.67	20.8406	1364.88	1311.56	1000.0	40.6092	3.82473	48.8414	12.7767	1252000	-1.64509e-08	99.5678	-0.00512913	-7.44168	0.955382	0.0154129	0.276	3.0	1234.6357290744781
313	1349.14	42.3518	1400.1	1284.69	1000.0	39.1185	3.64695	47.1072	13.9848	1256000	-1.09673e-08	143.113	-0.00769574	-8.41566	0.939628	0.0177668	0.22775	3.0	1238.6196925640106
314	1352.63	17.5384	1372.33	1327.87	1000.0	39.0096	3.71787	50.1573	15.3245	1260000	-2.38419e-08	120.111	-0.0097005	-7.72327	1.00735	0.0192245	0.18075	6.0	1241.7653346061707
315	1356.85	21.0365	1392.24	1337.41	1000.0	39.2174	3.97883	50.3876	10.1611	1264000	-9.77516e-09	103.706	-0.0160777	-11.5202	0.943209	0.0180759	0.20175	9.0	1245.7957770824432
316	1315.44	25.9052	1350.45	1283.55	1000.0	40.3626	3.92176	48.7128	5.23256	1268000	2.86102e-08	115.487	-0.0293739	-26.8643	0.958359	0.0157192	0.20875	31.0	1250.48317861557
317	1357.6	12.136	1372.47	1341.47	1000.0	36.1737	3.20938	43.243	13.9559	1272000	-2.47955e-08	117.475	-0.0281062	-16.0175	0.914171	0.0157147	0.2025	22.0	1255.1366214752197
318	1322.96	23.1529	1358.1	1293.59	1000.0	38.9628	3.93922	46.1743	14.3585	1276000	1.54972e-09	99.6969	-0.010864	-9.00549	0.946195	0.0138468	0.16425	4.0	1259.467223405838
319	1335.6	20.4677	1356.92	1301.82	1000.0	37.8322	4.68985	44.4631	3.11725	1280000	-2.31266e-08	120.008	-0.0402452	-6.83051	0.885885	0.014882	0.25275	53.0	1263.089998960495
320	1357.15	35.9226	1405.38	1318.71	1000.0	38.2229	4.53174	46.2915	1.31488	1284000	-5.96046e-10	118.294	-0.0184354	-8.73651	0.88475	0.0168779	0.23925	10.0	1268.5316143035889
321	1390.09	6.6135	1398.67	1381.76	1000.0	39.4737	4.12393	48.0247	2.55257	1288000	1.28746e-08	116.656	-0.00724285	-9.65322	0.858921	0.017709	0.29	3.0	1271.6624510288239
322	1365.78	14.5636	1385.59	1344.63	1000.0	41.1961	3.63645	47.7072	13.7567	1292000	7.03335e-09	104.097	-0.0176657	-10.11	0.854391	0.0184369	0.2405	10.0	1276.1386795043945
323	1321.51	30.455	1360.85	1290.6	1000.0	38.8667	3.88199	45.6502	12.8331	1296000	-2.41995e-08	105.252	-0.0183759	-13.1123	0.908908	0.0169665	0.215	12.0	1280.2593517303467
324	1362.98	36.9987	1420.53	1321.66	1000.0	36.4747	3.74537	44.1551	8.17264	1300000	-9.77516e-09	105.017	-0.0291943	-9.78912	0.861917	0.0166179	0.20975	31.0	1283.694151878357
325	1370.79	41.8545	1415.13	1325.96	1000.0	38.5329	3.74244	47.4192	11.2377	1304000	-1.62125e-08	105.475	-0.0126735	-5.97164	0.797936	0.0117984	0.222	4.0	1287.9721875190735
326	1368.69	13.7068	1392.33	1359.03	1000.0	39.2655	3.59094	45.8565	12.714	1308000	-3.57628e-08	101.155	-0.00794763	-6.89158	0.833379	0.0191351	0.16675	5.0	1292.5571811199188
327	1335.34	8.45203	1348.97	1326.11	1000.0	39.1571	4.30955	46.0622	6.23408	1312000	2.95639e-08	105.131	-0.00882118	-13.1214	0.857861	0.0187325	0.24125	3.0	1295.6746971607208
328	1356.19	27.3825	1396.51	1330.33	1000.0	36.7633	3.43873	43.1028	5.45562	1316000	1.21593e-08	111.067	-0.0127798	-8.31625	0.838399	0.0179791	0.2495	8.0	1299.8527255058289
329	1333.13	107.941	1456.25	1161.76	1000.0	37.3259	7.17291	44.7836	-13.4925	1320000	4.05312e-09	174.298	-0.010007	-53.6486	0.839167	0.0154143	0.17125	4.0	1304.114952802658
330	1358.7	37.2376	1422.26	1327.19	1000.0	39.1883	5.99743	46.8258	-24.2685	1324000	-7.15256e-09	122.097	-0.0062304	-10.7361	0.806938	0.0172787	0.22375	3.0	1309.3724656105042
331	1368.42	47.8626	1420.27	1301.19	1000.0	38.1923	3.93524	46.2118	-2.64716	1328000	-3.43323e-08	120.048	-0.00891642	-6.90919	0.783548	0.0170455	0.1935	3.0	1312.521470785141
332	1355.03	28.1666	1403.36	1333.52	1000.0	38.2476	4.50139	46.9786	-2.65406	1332000	-3.38554e-08	88.333	-0.0101744	-6.15933	0.798346	0.0209585	0.26675	5.0	1315.6715669631958
333	1316.41	47.3623	1387.86	1254.59	1000.0	37.507	3.53759	45.492	6.02541	1336000	-1.18017e-08	115.434	-0.0243257	-15.8122	0.777186	0.0148596	0.20925	20.0	1320.6616652011871
334	1357.24	42.5407	1428.87	1325.04	1000.0	34.4919	3.70691	41.9472	-0.195938	1340000	-1.23978e-08	103.466	-0.0115346	-10.5526	0.823749	0.0171187	0.1565	6.0	1325.1435537338257
335	1374.27	32.2672	1414.13	1332.52	1000.0	36.8621	3.26813	43.7895	9.32127	1344000	1.81198e-08	106.496	-0.0449784	-6.87901	0.740122	0.0140033	0.25225	79.0	1328.9964129924774
336	1399.99	69.4316	1490.56	1296.53	1000.0	38.4135	3.38674	47.6891	10.7869	1348000	4.52995e-09	127.921	-0.0144149	-9.43864	0.697663	0.0189987	0.19875	8.0	1333.9132182598114
337	1377.94	19.5173	1410.62	1360.6	1000.0	39.9313	3.9434	49.643	13.6583	1352000	-3.48091e-08	127.159	-0.00653967	-11.5079	0.703184	0.0215745	0.24625	3.0	1338.3192677497864
338	1374.71	42.0005	1439.34	1328.62	1000.0	38.032	3.77077	47.4844	13.0445	1356000	4.26769e-08	105.029	-0.00783994	-5.43981	0.743882	0.0253851	0.30625	3.0	1341.43559217453
339	1395.93	37.5655	1456.85	1360.49	1000.0	37.9991	3.53666	46.4737	13.5887	1360000	-1.40667e-08	106.59	-0.00692534	-8.16402	0.695185	0.0207244	0.235	3.0	1344.5535924434662
340	1394.04	16.8765	1419.08	1376.75	1000.0	39.5358	3.51533	48.6386	12.2841	1364000	-2.43187e-08	124.79	-0.0116599	-7.30447	0.704376	0.0125583	0.19275	4.0	1350.1279826164246
341	1375.65	22.5858	1400.92	1340.33	1000.0	38.5095	3.52281	47.6951	13.7563	1368000	-7.7486e-09	96.1601	-0.0087869	-6.76183	0.671656	0.0198534	0.20975	3.0	1353.230164051056
342	1375.91	28.296	1408.18	1334.49	1000.0	37.7385	3.75655	44.3863	9.76303	1372000	-3.33786e-09	107.363	-0.00938014	-10.2147	0.69876	0.0161217	0.2155	5.0	1357.3027613162994
343	1378.7	41.381	1436.55	1323.6	1000.0	37.0224	2.93864	45.9307	13.8279	1376000	-2.38419e-10	120.548	-0.0102025	-8.88827	0.710952	0.0195637	0.227	4.0	1361.6722621917725
344	1438.15	14.3099	1459.78	1420.84	1000.0	38.0139	3.31819	46.9879	13.1949	1380000	5.72205e-09	116.224	-0.00951345	-15.2607	0.688647	0.0138603	0.176	4.0	1364.7948970794678
345	1385.04	24.9082	1409.55	1349.29	1000.0	40.7377	3.1635	47.7497	16.1961	1384000	-1.33514e-08	135.768	-0.00821943	-15.7589	0.747977	0.017133	0.2575	3.0	1369.120252609253
346	1403.51	19.1803	1430.8	1376.69	1000.0	38.231	3.78099	47.4338	12.0447	1388000	-1.06096e-08	106.025	-0.00464953	-6.81408	0.672425	0.024648	0.26925	3.0	1373.179965019226
347	1374.55	32.8365	1425.56	1338.48	1000.0	39.2345	3.87022	46.857	10.0522	1392000	5.6386e-08	151.187	-0.00882482	-19.2095	0.700875	0.0147366	0.20525	3.0	1376.2875561714172
348	1396.62	46.6522	1475.94	1355.99	1000.0	36.6436	3.74961	45.5778	13.4407	1396000	8.10623e-09	136.418	-0.0145693	-10.9821	0.679896	0.0167152	0.20125	8.0	1380.7564346790314
349	1376.28	14.8353	1400.7	1364.14	1000.0	38.1394	4.12342	46.8218	10.3082	1400000	-1.57356e-08	107.181	-0.00865963	-8.43508	0.647468	0.0208248	0.2905	3.0	1383.8863039016724
350	1382.05	37.08	1445.13	1349.66	1000.0	36.9749	3.57724	45.2102	13.6608	1404000	3.45707e-09	106.51	-0.0173912	-8.97349	0.671207	0.0164199	0.254	10.0	1389.415979385376
351	1361.2	29.729	1400.71	1331.15	1000.0	36.0492	2.95892	43.2378	14.743	1408000	-1.65701e-08	107.725	-0.00798981	-9.3737	0.626402	0.015093	0.17825	3.0	1393.4521894454956
352	1350.32	32.2406	1387.53	1299.83	1000.0	35.5521	4.01852	44.0788	-3.23851	1412000	4.60148e-08	89.8139	-0.00837218	-8.23985	0.637468	0.0178458	0.21975	3.0	1397.2094631195068
353	1116.27	390.225	1362.75	441.266	1000.0	30.1936	11.9314	41.2637	-27.4395	1416000	-4.79221e-08	1223.93	-0.0398789	-891.765	0.645764	0.00102539	0.22075	79.0	1402.1422698497772
354	1395.39	35.8396	1453.74	1359.65	1000.0	36.6411	6.84526	45.5949	-48.765	1420000	1.66893e-08	123.768	-0.0175478	-26.7107	0.598655	0.0199541	0.28825	7.0	1406.6614246368408
355	1382.94	50.4172	1451.4	1310.43	1000.0	36.9938	3.807	44.7631	-12.8489	1424000	-1.90735e-09	106.6	-0.00723298	-6.72765	0.62615	0.0156059	0.25125	3.0	1409.7810471057892
356	1393.42	22.7118	1418.83	1365.73	1000.0	36.4583	3.80177	47.2198	-8.65756	1428000	-2.45571e-08	99.7361	-0.00668115	-5.94711	0.574746	0.0148553	0.23275	3.0	1413.6198437213898
357	1417.02	37.2295	1453.0	1363.98	1000.0	36.7114	3.27546	44.7015	7.90248	1432000	2.17557e-08	108.226	-0.00973346	-7.99936	0.528063	0.0155802	0.21925	4.0	1418.1714026927948
358	1367.22	29.3437	1411.87	1337.6	1000.0	38.1008	5.78822	46.4221	-61.9076	1436000	2.69413e-08	115.195	-0.00880547	-18.0317	0.565395	0.0180561	0.212	3.0	1421.2833638191223
359	1354.02	100.318	1436.39	1183.49	1000.0	34.5603	9.35428	45.9237	-57.9558	1440000	1.0252e-08	161.444	-0.00922357	-25.3573	0.596965	0.0167972	0.227	3.0	1425.437523841858
360	1394.89	51.9742	1447.36	1322.32	1000.0	36.6376	4.68754	45.6551	-18.0483	1444000	-1.38283e-08	114.419	-0.0175064	-6.11156	0.577733	0.0164188	0.231	11.0	1430.7389605045319
361	1382.6	33.8677	1435.63	1341.3	1000.0	37.0119	4.4963	45.1479	-1.89107	1448000	-1.68085e-08	110.563	-0.00762626	-6.78491	0.554912	0.0146203	0.25825	3.0	1435.1767966747284
362	1355.77	28.2991	1377.41	1307.32	1000.0	36.083	4.38627	43.9347	-0.805383	1452000	-1.71661e-08	97.5442	-0.00765609	-7.44543	0.592172	0.0200472	0.21325	4.0	1439.5891349315643
363	1359.59	32.9414	1407.15	1318.89	1000.0	34.4832	4.0934	44.1886	-1.89027	1456000	6.67572e-09	96.1778	-0.0042214	-5.35589	0.577549	0.0189911	0.227	2.0	1442.7116785049438
364	1370.06	21.8211	1392.91	1334.08	1000.0	33.9947	3.49243	42.4086	0.62642	1460000	6.19888e-09	96.4031	-0.00784099	-5.66528	0.578172	0.0167452	0.208	3.0	1447.0248444080353
365	1398.21	21.6901	1420.45	1365.18	1000.0	35.0884	3.69982	43.3453	4.8813	1464000	4.76837e-09	86.5941	-0.0120426	-5.58132	0.577273	0.0129126	0.146	6.0	1451.15584731102
366	1379.12	46.7759	1424.74	1309.62	1000.0	36.245	3.33481	44.3387	8.05932	1468000	4.41074e-08	90.4675	-0.00641417	-5.17697	0.640453	0.0194244	0.25375	2.0	1455.547791481018
367	1400.75	38.8744	1435.52	1337.68	1000.0	35.0828	3.59117	42.7704	4.46592	1472000	2.71797e-08	82.3908	-0.00889818	-6.17083	0.590178	0.0143861	0.189	3.0	1458.9158890247345
368	1363.79	40.7631	1420.03	1306.61	1000.0	36.0668	6.60145	43.8155	-46.2463	1476000	3.76701e-08	100.59	-0.00471974	-10.2113	0.552871	0.0170308	0.17425	3.0	1464.1404058933258
369	1369.5	48.7237	1436.03	1298.99	1000.0	35.1031	3.17284	43.3472	5.3748	1480000	-8.10623e-09	93.1206	-0.00943126	-4.97613	0.507532	0.014834	0.231	3.0	1470.1436417102814
370	1385.17	9.7682	1396.45	1369.52	1000.0	34.0388	3.37735	41.918	0.797152	1484000	3.21865e-08	85.5448	-0.0127818	-4.99465	0.579664	0.0152616	0.208	8.0	1476.292002439499
371	1409.55	40.0113	1478.4	1380.14	1000.0	35.2974	3.09045	43.5551	7.33661	1488000	4.56572e-08	99.1602	-0.0193272	-5.52606	0.505075	0.017005	0.219	12.0	1480.8065378665924
372	1428.85	46.1964	1487.39	1383.21	1000.0	36.5457	3.45164	44.72	9.76158	1492000	-1.00136e-08	112.27	-0.00741866	-8.41201	0.501038	0.01511	0.27375	3.0	1483.893352508545
373	1398.29	35.537	1434.78	1343.46	1000.0	38.4525	3.72851	46.8325	8.95768	1496000	-3.88622e-08	113.74	-0.0112064	-11.9231	0.547382	0.0157556	0.2015	5.0	1487.9008302688599
374	1412.31	27.3206	1450.07	1376.98	1000.0	35.8858	3.53463	46.3267	8.59732	1500000	4.72069e-08	81.7349	-0.00777349	-4.50674	0.580483	0.0169934	0.2145	3.0	1492.5861225128174
375	1391.86	4.34271	1396.84	1384.93	1000.0	36.3117	3.45227	43.3097	7.50678	1504000	-2.6226e-08	112.386	-0.0118615	-6.98624	0.524323	0.0181178	0.22575	5.0	1497.2358632087708
376	1386.28	48.9095	1451.82	1314.95	1000.0	34.944	4.74574	42.3253	-30.0634	1508000	3.33786e-09	103.308	-0.0289487	-7.66294	0.520467	0.0148228	0.18775	25.0	1502.3152170181274
377	1413.31	14.2136	1429.28	1398.28	1000.0	35.824	3.65586	43.3211	6.488	1512000	-1.09673e-08	108.31	-0.0141131	-5.94706	0.460941	0.0204913	0.24225	9.0	1506.8297333717346
378	1400.3	29.3567	1448.01	1368.13	1000.0	36.7831	3.91277	44.5807	3.53761	1516000	1.19209e-08	90.9177	-0.0119826	-9.04837	0.449504	0.014594	0.21075	4.0	1509.9662630558014
379	1417.05	26.5305	1455.18	1381.78	1000.0	34.8551	3.25326	44.0661	9.83144	1520000	6.4373e-09	104.056	-0.00974953	-7.89595	0.549107	0.0181544	0.224	4.0	1514.8574833869934
380	1380.48	25.589	1414.6	1355.55	1000.0	36.1881	3.98297	44.3701	5.90866	1524000	-9.53674e-10	105.872	-0.00629513	-9.77828	0.472207	0.0221168	0.28475	3.0	1520.1585490703583
381	1405.64	30.4525	1447.7	1361.73	1000.0	34.3854	3.39307	41.7322	9.15067	1528000	-1.71661e-08	90.1998	-0.0377302	-4.80277	0.493726	0.0152009	0.2345	57.0	1525.788027048111
382	1388.7	29.0212	1425.75	1345.21	1000.0	35.0143	3.12017	43.9901	12.4492	1532000	1.93119e-08	104.674	-0.00860162	-6.51069	0.392102	0.0181632	0.232	3.0	1530.6241009235382
383	1427.32	8.79792	1434.2	1412.22	1000.0	34.2476	3.23658	42.4045	11.8277	1536000	-2.30074e-08	101.959	-0.0143189	-11.3501	0.399615	0.0171413	0.22125	6.0	1534.5605478286743
384	1427.6	16.7575	1448.11	1401.41	1000.0	36.5996	3.5662	43.0947	9.93255	1540000	-8.22544e-09	96.2227	-0.0441279	-5.00438	0.445439	0.00872502	0.2375	79.0	1539.7946214675903
385	1430.56	18.4582	1462.3	1416.41	1000.0	36.6244	5.41661	43.896	-32.1371	1544000	-4.76837e-09	102.461	-0.014067	-8.95164	0.397063	0.0160376	0.18925	6.0	1544.27205824852
386	1417.59	28.3341	1452.84	1389.3	1000.0	37.9623	3.82778	44.7823	6.58224	1548000	3.29018e-08	95.161	-0.01073	-8.57147	0.349848	0.0128518	0.22775	4.0	1547.4135992527008
387	1445.92	27.2116	1473.42	1400.76	1000.0	36.0459	3.40073	42.9372	10.9134	1552000	-2.08616e-08	100.724	-0.0410178	-7.06912	0.339304	0.0147384	0.25975	79.0	1552.9840438365936
388	1454.58	20.3966	1477.86	1423.1	1000.0	37.8094	3.722	44.8888	-1.91961	1556000	-4.29153e-09	108.319	-0.0192715	-5.93494	0.327861	0.0172334	0.2285	10.0	1557.4606370925903
389	1442.52	33.6169	1481.67	1391.68	1000.0	38.677	3.58743	45.6416	10.7016	1560000	2.28882e-08	90.6631	-0.00817126	-6.44547	0.353235	0.0196728	0.2565	3.0	1560.6095776557922
390	1424.41	23.5248	1459.06	1396.51	1000.0	37.1707	3.06637	44.8449	10.8437	1564000	3.12328e-08	94.9481	-0.0335639	-6.34869	0.335566	0.015164	0.22325	45.0	1566.3898973464966
391	1429.68	43.5602	1477.15	1358.83	1000.0	35.5168	2.81104	42.281	12.1657	1568000	7.62939e-09	92.4919	-0.0122605	-4.11514	0.360838	0.0124694	0.16025	4.0	1570.5064630508423
