,eta_x,eta_y,eta_psi,nu_u,nu_v,nu_r,on_land,d_obs,psi_tilde_obs
57,-8.50059222409526,-12.776714841893444,0.00028415435464879124,-0.0020175926568981595,-0.002171748990392075,0.00014484093671285336,0.0,0.6986208190478305,0.028563236964039618
58,-8.526710035896864,-12.775947275702713,0.0002939791219569443,-0.002419219298031905,-0.0021427249221659395,0.00013546540905906568,0.0,0.709315229279099,0.028148854308490456
59,-8.551092214281793,-12.776029282849175,0.00028847545386234685,-0.002790510002766311,-0.0021084160878661606,0.00012883366232863125,0.0,0.7199505923628902,0.027695045841880983
60,-8.573893274197399,-12.777175657213023,0.0002915003665657778,-0.0031392186809284794,-0.0020864479345874543,0.00011656927635961267,0.0,0.7304484266397822,0.027233923648388725
61,-8.595403550517574,-12.779542934022036,0.0002858195821273668,-0.003472136660986891,-0.002062978343159827,0.0001097593710390754,0.0,0.7407045059221247,0.02676850974561873
62,-8.615731434956878,-12.78326115530759,0.00027128617507443664,-0.003804143655033343,-0.002052117570530143,0.00010104057364301866,0.0,0.7505795623799258,0.026307694392276204
63,-8.63507717352282,-12.788642005624922,0.00025564906113473285,-0.004130212819882573,-0.0020442028485465613,9.114441842683618e-05,0.0,0.760239725101286,0.02587012531332533
64,-8.653526742278963,-12.795686188257303,0.00022242073444989074,-0.004468948864377431,-0.0020530773338833797,8.521674133277202e-05,0.0,0.7694527051823528,0.02545377986887587
65,-8.67103332210638,-12.804474095555987,0.00017310752100918592,-0.004831155740362192,-0.0020583771929896244,7.989114495110528e-05,0.0,0.7782488663619684,0.02507443332132908
66,-8.687710768276467,-12.815083513410007,8.596580055719727e-05,-0.00523496132209722,-0.002074893311956316,7.301999415254556e-05,0.0,0.7868027236634916,0.02474522508583732
67,-8.703378936788855,-12.827420623232355,-2.813906074550232e-05,-0.005712319192728188,-0.002083075607098195,6.941769093948835e-05,0.0,0.7952796519867267,0.024469384149433893
