Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	EpLen	AverageVVals	StdVVals	MaxVVals	MinVVals	TotalEnvInteracts	LossPi	LossV	DeltaLossPi	DeltaLossV	Entropy	KL	ClipFrac	StopIter	Time
271	1985.01	33.2522	2027.84	1935.19	1000.0	180.006	7.61713	187.627	70.4248	1088000	2.53916e-08	1590.3	-0.0119475	-87.8464	2.14166	0.0283493	0.31675	3.0	1192.0824856758118
272	1122.35	524.68	2027.14	761.262	1000.0	111.823	62.7926	188.544	10.1734	1092000	-1.43051e-09	1475.37	-0.0138211	-309.301	2.16164	0.0135532	0.2545	4.0	1196.7672605514526
273	1655.37	492.267	1960.61	803.352	1000.0	144.563	45.9792	184.345	7.80391	1096000	-8.34465e-09	1839.23	-0.0143881	-240.686	2.13396	0.0173842	0.2475	5.0	1199.890845298767
274	1793.3	122.801	1942.09	1600.86	1000.0	170.008	19.997	185.965	7.07349	1100000	-1.0848e-08	1758.37	-0.0633901	-246.474	2.14669	0.00980864	0.343	79.0	1205.6675734519958
275	1941.28	140.713	2100.16	1773.55	1000.0	168.848	11.9749	184.653	7.04397	1104000	1.52588e-08	1948.19	-0.0175914	-209.923	2.076	0.0125547	0.15925	5.0	1210.1678712368011
276	2041.63	89.7263	2145.27	1903.77	1000.0	178.546	7.08234	188.339	98.136	1108000	-9.41753e-09	1983.92	-0.00970082	-161.018	2.13228	0.024899	0.35875	3.0	1214.0909221172333
277	1908.6	73.0886	1967.77	1783.61	1000.0	185.51	10.7514	193.165	42.6447	1112000	-1.14441e-08	1857.67	-0.00878763	-198.806	2.10568	0.0203089	0.25675	3.0	1218.912605047226
278	1964.04	63.7064	2069.45	1909.24	1000.0	176.995	7.54895	190.417	121.33	1116000	1.12057e-08	1721.22	-0.0252619	-94.9358	2.09008	0.0163562	0.27025	10.0	1222.6743025779724
279	1633.69	618.185	2176.09	587.486	1000.0	149.908	54.487	190.566	13.7627	1120000	-1.75238e-08	1915.42	-0.0240682	-162.671	2.04755	0.0161982	0.262	9.0	1228.0758056640625
280	1804.69	195.236	1999.69	1489.98	1000.0	167.08	40.6966	192.658	-14.7962	1124000	-4.52995e-09	1649.16	-0.0148394	-252.408	2.10202	0.0174133	0.20625	4.0	1232.9234285354614
281	1316.03	473.384	2125.11	952.339	1000.0	117.017	74.1312	191.833	-59.971	1128000	-3.33786e-09	1355.3	-0.0407184	-235.683	2.05826	0.0157475	0.28325	20.0	1237.483741760254
282	1279.63	533.037	1979.38	750.722	1000.0	111.167	64.5963	189.644	-15.4593	1132000	8.10623e-09	1672.25	-0.014353	-360.176	2.02521	0.0152057	0.183	4.0	1241.776267528534
283	1718.21	520.421	2088.86	827.429	1000.0	145.388	46.9811	188.036	-15.2965	1136000	2.52724e-08	1784.56	-0.0216281	-270.047	2.07827	0.019559	0.22625	8.0	1245.9494371414185
284	1574.15	476.029	2026.08	904.788	1000.0	140.915	58.4884	192.22	31.8369	1140000	-5.96046e-09	1122.21	-0.0136953	-126.327	2.03469	0.0164799	0.238	4.0	1250.1049344539642
285	1656.23	544.172	2050.2	718.309	1000.0	153.783	56.5211	193.566	29.6865	1144000	-1.74046e-08	1532.66	-0.0158763	-146.627	2.01778	0.0160551	0.24625	5.0	1254.3873624801636
286	1392.86	562.352	2017.33	572.975	1000.0	132.775	59.6263	191.357	-35.5939	1148000	3.83854e-08	1440.79	-0.0131388	-193.094	2.0484	0.0208168	0.244	4.0	1258.856360912323
287	1512.38	317.516	1920.9	1029.12	1000.0	131.78	58.169	189.521	27.5189	1152000	-4.29153e-09	1216.65	-0.0105145	-137.06	2.01402	0.0185229	0.27025	3.0	1261.9406306743622
288	1904.56	76.042	2005.48	1802.69	1000.0	177.723	11.2872	191.138	54.3312	1156000	-1.28746e-08	1984.94	-0.00979419	-150.202	2.04767	0.0170795	0.2175	3.0	1266.6856968402863
289	1667.48	487.976	1972.77	822.662	1000.0	145.391	56.907	190.865	-7.75013	1160000	-4.29153e-09	1444.05	-0.0291077	-167.641	1.98005	0.0203427	0.2915	13.0	1271.1870746612549
290	1667.93	241.342	1875.35	1261.7	1000.0	163.273	41.4552	192.048	14.7399	1164000	-2.36034e-08	1655.54	-0.0199739	-215.061	2.04538	0.0176165	0.2145	6.0	1276.4509885311127
291	1969.79	127.095	2146.7	1791.59	1000.0	167.286	20.2683	188.033	13.5788	1168000	1.57356e-08	2138.73	-0.0101021	-356.971	2.01869	0.0187948	0.22225	3.0	1280.992567062378
292	2050.71	54.4396	2137.56	1990.45	1000.0	181.638	19.7311	193.885	45.354	1172000	-1.54972e-08	1993.47	-0.0143182	-189.813	2.06811	0.0161899	0.1935	4.0	1284.8466198444366
293	1689.84	340.893	2040.23	1187.3	1000.0	156.055	60.3342	198.461	21.8433	1176000	4.51803e-08	1526.27	-0.0289642	-122.274	2.02074	0.0169236	0.3245	13.0	1289.359513759613
294	1585.76	471.408	2129.39	842.398	1000.0	147.175	60.1977	197.797	18.8945	1180000	4.52995e-09	1411.88	-0.0137174	-115.175	2.02209	0.0139759	0.17475	4.0	1293.413892030716
295	1461.17	222.91	1844.0	1298.13	1000.0	124.733	64.0129	196.341	30.956	1184000	7.7486e-09	1010.22	-0.0242617	-125.087	2.02964	0.0183495	0.25275	9.0	1298.5489308834076
296	1277.72	381.836	1927.97	962.003	1000.0	117.409	63.4013	197.806	21.1654	1188000	-8.10623e-09	1296.09	-0.0646456	-162.908	1.99522	0.013014	0.3715	79.0	1303.8628737926483
297	1713.12	408.849	2248.23	1277.12	1000.0	147.317	51.8149	196.409	-8.44757	1192000	1.83582e-08	1754.45	-0.0327321	-210.442	2.03174	0.0151741	0.26	13.0	1308.096803188324
298	1219.49	460.656	1842.81	612.236	1000.0	114.385	64.1426	199.863	-20.2762	1196000	-1.51396e-08	1245.2	-0.0218903	-209.466	1.97257	0.0156793	0.20125	7.0	1313.2416744232178
299	1520.32	466.095	2067.86	871.898	1000.0	127.672	62.8997	198.844	-25.5523	1200000	9.53674e-09	1712.88	-0.0171787	-293.563	1.99471	0.0148405	0.20625	5.0	1318.6945061683655
300	1969.95	136.31	2140.5	1764.9	1000.0	176.933	21.8771	199.118	22.3708	1204000	3.00407e-08	2143.47	-0.00836216	-189.014	1.94353	0.0213533	0.31575	3.0	1323.8214049339294
301	1331.83	296.928	1549.73	825.835	1000.0	124.306	60.5455	200.837	24.9256	1208000	-9.53674e-09	1134.49	-0.0262963	-169.391	2.00993	0.0170827	0.27525	9.0	1328.2353177070618
302	1781.3	457.87	2078.21	989.127	1000.0	156.522	53.0287	199.845	30.4458	1212000	1.0252e-08	1732.53	-0.0245226	-189.811	1.94951	0.0156524	0.2495	9.0	1331.2918548583984
303	1477.49	422.3	2131.34	1034.16	1000.0	128.985	68.3483	202.52	-10.2542	1216000	7.39098e-09	1188.55	-0.0218235	-131.653	1.93496	0.0171442	0.25075	8.0	1336.3193528652191
304	1656.78	360.441	2110.94	1106.16	1000.0	155.136	58.259	202.994	21.1351	1220000	7.86781e-09	1662.68	-0.0292161	-180.738	1.94735	0.0171701	0.2775	11.0	1340.5689158439636
305	1666.07	322.542	2064.9	1205.51	1000.0	142.052	63.6467	202.387	24.7718	1224000	3.8147e-09	1099.74	-0.0119995	-175.093	1.92214	0.0171714	0.23575	3.0	1344.4596276283264
306	1456.95	348.213	1902.09	1072.43	1000.0	140.467	66.6089	204.567	24.6898	1228000	5.96046e-10	1712.94	-0.0135458	-549.568	1.89271	0.0186856	0.26	4.0	1349.0941984653473
307	1861.75	97.8603	1960.8	1752.76	1000.0	154.535	36.03	191.193	25.8453	1232000	-1.83582e-08	1988.15	-0.0137393	-629.449	1.94273	0.0159612	0.2685	4.0	1352.7763891220093
308	1710.76	456.12	2267.47	1151.03	1000.0	148.512	66.0586	203.785	12.5254	1236000	3.19481e-08	1904.22	-0.0140542	-219.555	1.92636	0.0164011	0.21425	4.0	1356.974663734436
309	1838.6	625.486	2221.69	755.518	1000.0	163.85	56.8301	203.801	-8.77421	1240000	2.6226e-09	2176.86	-0.0100847	-173.749	1.94322	0.0198704	0.296	3.0	1361.5497212409973
310	2006.22	133.933	2141.81	1789.66	1000.0	189.486	28.213	208.056	21.9932	1244000	-3.19481e-08	1843.5	-0.0170811	-192.894	1.91107	0.0166078	0.21875	6.0	1368.416056394577
311	1581.93	513.05	2085.67	793.357	1000.0	130.875	70.4255	205.046	-16.303	1248000	2.38419e-10	2823.59	-0.0198373	-928.463	1.83707	0.0156512	0.24525	6.0	1372.5196342468262
312	1988.24	178.429	2192.46	1711.58	1000.0	177.661	29.3025	204.687	54.7065	1252000	-3.92199e-08	1972.61	-0.0152067	-221.681	1.88325	0.0168232	0.22675	5.0	1377.3234791755676
313	1921.51	168.044	2175.48	1724.27	1000.0	182.414	33.1592	207.681	-13.9311	1256000	1.62125e-08	2238.08	-0.00975902	-254.836	1.86753	0.0209817	0.279	3.0	1382.5162258148193
314	1582.22	421.813	2084.35	1041.6	1000.0	149.538	60.186	205.234	-19.2758	1260000	-2.6226e-09	2151.32	-0.0115922	-527.065	1.93711	0.0182894	0.234	3.0	1385.6499710083008
315	1900.8	318.372	2214.43	1374.88	1000.0	165.406	44.4307	205.496	-2.7595	1264000	-2.38419e-09	2084.48	-0.0118293	-281.054	1.87666	0.0193622	0.214	4.0	1390.6167600154877
316	1557.06	478.487	2115.18	1050.22	1000.0	144.453	61.6666	207.821	17.8199	1268000	-6.19888e-09	1335.51	-0.00955527	-173.774	1.89677	0.0216922	0.275	3.0	1394.7141606807709
317	2032.29	125.519	2206.33	1861.38	1000.0	180.441	8.41527	201.897	110.14	1272000	2.3365e-08	1926.89	-0.0298165	-173.991	1.87397	0.0162513	0.30675	14.0	1399.3025777339935
