Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	EpLen	AverageVVals	StdVVals	MaxVVals	MinVVals	TotalEnvInteracts	LossPi	LossV	DeltaLossPi	DeltaLossV	Entropy	KL	ClipFrac	StopIter	Time
135	1122.55	14.7037	1146.77	1107.06	1000.0	37.1783	3.71886	43.4758	8.837	544000	-3.71933e-08	108.613	-0.0101272	-5.64462	3.58392	0.0166179	0.236	4.0	548.566727399826
136	1093.22	59.3255	1154.32	1002.65	1000.0	37.7501	4.62526	44.6366	-0.764986	548000	-1.80006e-08	134.968	-0.039559	-14.3314	3.56852	0.0108404	0.2165	79.0	553.7221438884735
137	1089.04	47.3268	1142.46	1019.43	1000.0	35.8961	4.66903	44.3679	4.99051	552000	2.90871e-08	90.7959	-0.0443412	-9.35217	3.4439	0.0120035	0.23775	79.0	558.9156732559204
138	1127.73	40.4416	1188.99	1077.2	1000.0	34.727	4.82465	41.5603	-16.5349	556000	-3.43323e-08	100.863	-0.0108383	-15.8822	3.4418	0.0141056	0.252	4.0	562.0891485214233
139	1162.05	34.6941	1196.76	1113.27	1000.0	38.3956	4.22185	43.2045	5.05764	560000	-7.98702e-09	110.697	-0.0119117	-7.14281	3.40629	0.0171616	0.22	5.0	566.6021640300751
140	1135.92	52.3354	1194.1	1057.45	1000.0	39.3087	3.12291	46.0608	13.8386	564000	2.16961e-08	116.9	-0.0395871	-9.46236	3.3944	0.0110976	0.23525	79.0	571.6294949054718
141	1167.93	43.8191	1241.18	1126.26	1000.0	37.0983	3.44726	44.3468	3.65792	568000	1.74046e-08	148.179	-0.0148525	-10.3415	3.36557	0.0145127	0.18675	10.0	575.9596633911133
142	1114.65	22.4403	1147.63	1084.31	1000.0	38.1374	3.72827	45.3605	16.3021	572000	-1.52588e-08	104.291	-0.0331797	-15.1409	3.3661	0.0147628	0.211	48.0	580.8493058681488
143	1134.97	26.856	1175.51	1103.51	1000.0	35.1256	3.25947	42.5761	13.6411	576000	-2.07424e-08	101.068	-0.0173384	-4.56567	3.33946	0.017363	0.19325	10.0	584.0668761730194
144	1138.45	36.3118	1187.8	1091.48	1000.0	36.116	3.85171	44.5818	5.67156	580000	-1.57356e-08	103.622	-0.016978	-4.11127	3.25427	0.0152302	0.20625	11.0	588.5943856239319
145	1143.33	13.2259	1156.52	1121.91	1000.0	36.1695	3.27421	44.156	12.9972	584000	-3.75509e-08	92.512	-0.0419854	-4.7954	3.3109	0.0147469	0.24025	79.0	592.4866619110107
146	1129.82	51.9347	1210.73	1069.1	1000.0	35.5982	3.48252	42.066	9.31393	588000	1.01328e-08	108.269	-0.0178605	-8.60366	3.28856	0.0149022	0.17575	11.0	597.0280544757843
147	1114.06	89.0471	1195.33	969.602	1000.0	35.1246	5.73055	42.9341	-0.432189	592000	-2.98023e-09	128.701	-0.0124489	-24.9938	3.2665	0.0150237	0.18425	5.0	600.211784362793
148	1108.45	46.5904	1179.61	1049.36	1000.0	36.2018	6.37719	43.7667	-18.7704	596000	3.86238e-08	111.921	-0.0204154	-15.0143	3.28756	0.017028	0.273	12.0	604.7380065917969
149	1113.49	28.9543	1149.26	1074.78	1000.0	33.4842	5.0976	43.2474	-12.3434	600000	-8.9407e-09	106.271	-0.0213035	-16.2163	3.22544	0.0161349	0.22525	15.0	608.0116550922394
150	1148.2	35.8241	1185.54	1091.55	1000.0	32.6497	3.21829	40.0815	15.7786	604000	-1.87159e-08	127.358	-0.00833333	-11.6353	3.28068	0.0189131	0.255	3.0	612.8739659786224
151	1163.46	18.5566	1191.16	1139.06	1000.0	35.1199	3.63187	43.99	12.0676	608000	4.52995e-08	105.426	-0.0102024	-7.01292	3.22747	0.0227545	0.236	3.0	616.0337386131287
152	1112.4	37.7232	1160.12	1055.3	1000.0	36.0451	4.58318	44.9947	1.25116	612000	3.88622e-08	113.792	-0.0150677	-17.8122	3.27342	0.0159502	0.19125	10.0	620.3490116596222
153	1159.5	55.7575	1242.86	1090.16	1000.0	32.9628	3.74819	41.0751	6.51668	616000	5.00679e-09	110.28	-0.012026	-10.9901	3.16624	0.0176971	0.1965	7.0	624.5945982933044
154	1113.38	49.4276	1173.89	1048.61	1000.0	34.7587	4.33796	41.3123	2.95957	620000	-5.14984e-08	111.844	-0.0167489	-15.5695	3.23303	0.0180368	0.242	10.0	629.1107828617096
155	1156.46	30.1576	1204.28	1121.91	1000.0	32.1489	3.74589	43.153	1.59968	624000	-2.24113e-08	118.058	-0.0170673	-10.4453	3.20319	0.0148853	0.20925	12.0	632.3817028999329
156	1195.77	41.7375	1261.79	1148.29	1000.0	34.8452	3.56764	43.3429	9.25784	628000	-1.57356e-08	128.257	-0.0404397	-9.66939	3.21956	0.0111941	0.22375	79.0	636.289716720581
157	1136.5	34.7689	1195.3	1107.24	1000.0	36.4667	3.77626	46.2137	9.12825	632000	2.21729e-08	105.0	-0.0148706	-18.5133	3.12803	0.0163605	0.21	9.0	641.2521736621857
158	1139.43	17.2284	1162.75	1114.15	1000.0	32.8404	3.46459	41.0569	8.41337	636000	1.7643e-08	121.241	-0.011336	-6.52115	3.17248	0.0168342	0.213	4.0	644.4304113388062
159	1194.84	30.4523	1237.11	1155.75	1000.0	32.9789	3.9803	43.4013	8.39703	640000	1.19209e-08	110.427	-0.00554643	-18.2419	3.16337	0.0216657	0.327	3.0	648.6699130535126
160	1124.71	35.8701	1165.16	1085.64	1000.0	36.1483	3.89261	44.0967	3.09075	644000	-3.50475e-08	109.487	-0.00999545	-29.5614	3.11664	0.0162578	0.213	4.0	653.4557528495789
161	1145.72	37.0968	1193.36	1095.68	1000.0	31.2661	3.43208	40.6805	8.88992	648000	9.77516e-09	102.239	-0.0179482	-5.86375	3.12818	0.0163936	0.21525	13.0	656.7070298194885
162	1161.37	34.7786	1204.03	1108.14	1000.0	32.5431	3.71871	41.0657	7.62548	652000	-4.76837e-10	76.1935	-0.0390172	-4.08495	3.11267	0.00931368	0.2225	79.0	662.1989653110504
163	1174.36	13.6914	1185.4	1151.0	1000.0	32.921	3.67173	41.03	3.23824	656000	-2.31266e-08	86.7109	-0.0157799	-6.39713	3.05937	0.0201598	0.24125	8.0	666.3159351348877
164	1219.5	51.0945	1282.75	1166.52	1000.0	34.6169	3.42844	41.6549	1.18899	660000	2.6226e-09	146.312	-0.00839584	-12.5604	3.07454	0.0217823	0.23525	3.0	669.4744100570679
165	1161.48	20.71	1182.29	1127.33	1000.0	35.9285	4.62124	45.5259	0.95968	664000	1.33514e-08	107.834	-0.00902463	-15.6566	3.06135	0.0167324	0.2205	4.0	672.6422016620636
166	1158.27	35.2103	1206.92	1121.04	1000.0	32.61	5.12298	42.6556	-6.58401	668000	7.15256e-10	91.7142	-0.00729874	-10.3774	3.12684	0.0178476	0.251	4.0	677.5976810455322
167	1184.87	15.6941	1203.04	1164.3	1000.0	34.1198	4.01799	40.3563	-4.18187	672000	-5.48363e-09	83.8447	-0.0104068	-7.96526	3.11372	0.0175308	0.265	4.0	682.0569486618042
168	1155.81	28.9467	1194.47	1118.22	1000.0	33.2759	3.0673	41.0154	6.57947	676000	4.48227e-08	72.9186	-0.0129279	-8.09918	3.13898	0.0192545	0.20675	8.0	685.2654566764832
169	1182.8	28.815	1217.94	1137.68	1000.0	31.283	2.98296	38.9251	7.93928	680000	3.57628e-10	121.187	-0.00680107	-12.9155	3.07153	0.0242206	0.2385	3.0	689.7584493160248
170	1196.09	46.7815	1261.78	1129.47	1000.0	33.376	4.46096	43.9835	2.87547	684000	-1.23978e-08	110.044	-0.0111929	-11.6803	3.06919	0.0144862	0.22825	4.0	694.7762806415558
171	1192.11	32.4524	1237.23	1159.57	1000.0	34.9035	5.12704	41.991	-7.33595	688000	4.29153e-09	84.3279	-0.00988064	-6.14865	3.07638	0.0198066	0.20575	5.0	697.9579062461853
172	1190.85	21.6147	1223.42	1163.24	1000.0	35.134	3.60462	43.4356	-1.64995	692000	-2.19345e-08	102.015	-0.00714298	-14.2875	3.08236	0.019876	0.2935	3.0	702.0910477638245
173	1189.7	34.2983	1225.58	1137.01	1000.0	32.5787	2.82232	39.6292	13.457	696000	-1.74046e-08	92.696	-0.0129668	-5.21281	3.08333	0.018809	0.27975	7.0	706.4761650562286
174	1189.38	30.8558	1234.36	1150.64	1000.0	32.6971	3.48351	41.1333	2.13397	700000	6.19888e-09	84.8799	-0.00738976	-5.33234	3.09453	0.0217816	0.26225	3.0	709.6430838108063
175	1186.96	36.1763	1215.77	1125.11	1000.0	32.0794	3.80775	42.2683	1.7838	704000	-2.2769e-08	90.9925	-0.0163841	-8.16624	3.00993	0.0175871	0.2035	10.0	714.1570382118225
176	1183.81	41.0138	1253.9	1150.32	1000.0	33.5561	3.84432	41.6056	-2.13925	708000	4.74453e-08	92.2725	-0.00910958	-7.07384	3.06539	0.0151794	0.247	4.0	717.3272063732147
177	1180.13	42.1676	1223.84	1127.86	1000.0	31.998	3.56722	39.2879	-0.597236	712000	-1.40667e-08	101.479	-0.00812927	-6.65173	3.04769	0.0191022	0.22125	5.0	721.6228594779968
178	1203.46	30.0015	1239.54	1157.63	1000.0	31.6635	4.06372	39.2967	0.347849	716000	-2.3365e-08	81.361	-0.0414706	-8.08515	3.07348	0.015247	0.25025	65.0	726.442556142807
179	1217.82	39.2442	1277.35	1177.59	1000.0	33.2277	3.24021	39.6836	5.11025	720000	-5.96046e-09	106.697	-0.0197392	-7.47556	2.97227	0.015563	0.249	14.0	731.042641878128
180	1185.53	44.3431	1259.23	1140.6	1000.0	32.9061	3.28256	41.1353	13.1568	724000	-2.70605e-08	93.2749	-0.0149645	-10.4149	2.96431	0.0202918	0.194	8.0	734.8094477653503
181	1194.27	31.5527	1245.26	1159.13	1000.0	31.8311	3.77445	38.8355	0.460415	728000	-3.8147e-09	63.5466	-0.0395155	-7.56926	2.97371	0.00939157	0.22125	79.0	740.4044630527496
182	1160.07	22.6295	1194.16	1132.56	1000.0	30.8291	2.79059	37.8493	7.50228	732000	1.38283e-08	76.7478	-0.0173324	-8.3746	2.94051	0.0161049	0.19	11.0	744.8844270706177
183	1207.42	22.3054	1241.29	1186.31	1000.0	29.7855	3.46555	36.8183	1.56512	736000	-2.83718e-08	81.877	-0.00850276	-10.181	2.89298	0.0166376	0.1975	4.0	748.0336921215057
184	1221.61	5.15543	1228.58	1215.22	1000.0	32.1456	3.31867	38.573	5.25328	740000	-9.29832e-09	68.1096	-0.0355168	-4.80975	2.99474	0.015153	0.21275	58.0	753.3235778808594
185	1219.49	37.8916	1275.59	1181.7	1000.0	33.2555	3.04008	40.1304	8.82716	744000	-2.38419e-08	72.2823	-0.015923	-4.41305	2.88573	0.0149056	0.202	10.0	757.4523050785065
186	1182.17	40.309	1244.11	1137.27	1000.0	32.2585	2.99649	38.1178	6.09458	748000	8.58307e-09	84.5769	-0.0159599	-8.75671	2.90455	0.019771	0.23975	9.0	760.6605367660522
187	1223.05	32.8515	1246.41	1166.54	1000.0	30.4598	3.4848	36.4318	4.74044	752000	4.24385e-08	92.8753	-0.00749237	-9.81894	2.90199	0.0152926	0.22175	3.0	763.8093152046204
188	1188.99	27.9581	1221.88	1157.01	1000.0	32.3437	3.54876	39.1915	6.3362	756000	2.16961e-08	92.7461	-0.00968658	-9.79762	2.93118	0.017211	0.2395	5.0	768.0106234550476
189	1198.19	17.8632	1228.55	1183.53	1000.0	30.3757	3.76077	38.4729	3.33721	760000	-2.82526e-08	83.6011	-0.0414957	-7.03091	2.87402	0.0141406	0.23775	79.0	773.0493485927582
190	1197.89	34.784	1253.57	1161.13	1000.0	29.9254	3.0396	36.4217	10.3826	764000	2.36034e-08	90.5104	-0.0312418	-5.36168	2.81228	0.0159364	0.22025	27.0	778.4098448753357
191	1258.0	31.4119	1292.26	1206.89	1000.0	30.6623	3.19865	37.354	9.04139	768000	2.02656e-09	89.1225	-0.00926877	-15.5618	2.85126	0.0153448	0.234	3.0	781.5762686729431
192	785.916	725.245	1224.5	-469.935	1000.0	29.7775	7.4802	41.2076	1.12396	772000	5.00679e-09	3124.18	-0.0416687	-2775.27	2.81885	-0.00157649	0.21275	79.0	786.7828695774078
193	1220.25	27.2086	1257.82	1182.44	1000.0	30.177	10.298	44.0856	-68.424	776000	-1.78814e-08	136.108	-0.0108136	-52.1321	2.8053	0.0163208	0.21925	4.0	791.2631878852844
194	1228.38	63.4107	1276.72	1120.55	1000.0	31.5724	4.90404	40.7839	-39.2487	780000	1.38283e-08	117.596	-0.0426651	-7.25637	2.7859	0.0119519	0.2325	79.0	795.1728587150574
195	1226.86	39.2884	1283.13	1182.8	1000.0	31.8799	5.28121	41.3482	-31.5423	784000	1.52588e-08	99.8881	-0.0433532	-7.9064	2.78732	0.0152276	0.22725	70.0	800.3309488296509
196	1195.77	32.0547	1225.19	1144.58	1000.0	31.3816	4.8897	42.3834	-52.4193	788000	7.15256e-09	93.064	-0.0111603	-11.0679	2.80789	0.0168854	0.19425	4.0	804.5469448566437
197	1226.3	31.6202	1281.06	1207.69	1000.0	29.4422	4.55513	36.5336	-31.0828	792000	-1.90735e-08	103.973	-0.0156032	-10.2788	2.76676	0.0161928	0.21875	11.0	808.8967871665955
198	1253.23	17.1854	1274.5	1226.56	1000.0	31.8649	3.3691	40.7657	-5.84301	796000	1.54972e-08	85.3245	-0.0145892	-3.51579	2.7058	0.0170397	0.19425	9.0	813.4278597831726
199	1250.17	13.33	1269.76	1232.15	1000.0	32.9477	3.35599	40.5652	-0.670577	800000	8.58307e-09	77.519	-0.0424548	-2.24202	2.71724	0.0135134	0.246	79.0	817.3647379875183
200	805.288	796.551	1288.16	-574.063	1000.0	19.7928	24.1573	44.3943	-46.6682	804000	-4.76837e-08	1880.35	-0.0418663	-1556.1	2.67736	0.00414192	0.2045	79.0	823.2113320827484
201	1241.16	22.1927	1264.63	1204.65	1000.0	33.9589	10.1229	56.0398	-79.8629	808000	-4.76837e-10	149.428	-0.0426017	-64.6674	2.67667	0.0155051	0.26375	75.0	828.3897094726562
202	1218.7	11.4795	1232.57	1200.9	1000.0	31.2329	5.65696	49.3364	-45.3177	812000	-1.83582e-08	87.4355	-0.0408469	-10.576	2.61649	0.0155539	0.228	56.0	832.0634903907776
203	1256.2	31.838	1295.63	1213.74	1000.0	30.1504	4.20666	38.5981	-65.6681	816000	2.38419e-10	86.2908	-0.0164172	-9.62121	2.59534	0.0169737	0.23525	9.0	836.6499629020691
204	1250.36	41.8023	1316.14	1213.65	1000.0	32.7317	3.82452	46.0975	-18.6117	820000	-5.24521e-09	84.7229	-0.0187506	-4.11447	2.58902	0.0153674	0.1955	11.0	841.1161375045776
205	802.779	761.542	1298.53	-514.619	1000.0	5.74445	45.4922	40.3521	-80.2109	824000	-4.76837e-10	360.248	-0.0116644	-144.999	2.60396	0.0205439	0.2325	3.0	844.2838921546936
206	1255.97	21.0577	1287.59	1229.37	1000.0	31.5923	7.38017	41.5719	-58.5092	828000	4.88758e-08	103.511	-0.0186177	-19.9494	2.61912	0.015691	0.20775	12.0	848.8018591403961
207	1229.17	25.3647	1256.28	1187.95	1000.0	32.1368	4.71514	45.2251	-45.8702	832000	2.38419e-08	86.4438	-0.0142622	-7.83531	2.51262	0.0178305	0.18825	8.0	852.0223627090454
208	1249.2	28.9006	1288.51	1206.93	1000.0	30.5671	3.90533	50.7616	-32.7554	836000	2.55108e-08	60.4698	-0.00811711	-3.42875	2.57343	0.0206903	0.22025	3.0	855.1963520050049
209	1255.3	30.602	1301.02	1225.16	1000.0	31.0852	4.43502	44.9379	-19.9826	840000	-1.83582e-08	94.4422	-0.00878198	-5.22136	2.54159	0.016265	0.19125	3.0	859.5732061862946
210	1241.34	19.7519	1272.87	1219.34	1000.0	32.1301	3.38644	39.7097	-7.102	844000	1.43051e-08	92.6864	-0.0443615	-5.82867	2.56231	0.0143192	0.253	79.0	865.0740504264832
211	1232.75	33.6947	1275.7	1184.18	1000.0	30.0468	4.96977	38.421	-72.8197	848000	1.69277e-08	88.5964	-0.0112704	-11.2736	2.54112	0.0149509	0.1805	5.0	869.5903689861298
212	1222.54	43.4731	1277.19	1170.14	1000.0	30.0398	4.22901	49.9682	-16.1433	852000	-3.05176e-08	93.3138	-0.013393	-4.36919	2.53307	0.0162025	0.24375	5.0	872.7643983364105
213	840.84	769.07	1294.84	-491.132	1000.0	3.77871	46.118	39.6739	-85.4554	856000	-9.05991e-09	326.717	-0.00588326	-155.316	2.5802	0.0149034	0.22825	3.0	877.2456855773926
214	1286.02	27.2448	1327.82	1257.44	1000.0	32.7232	11.0264	44.2126	-90.0772	860000	5.48363e-09	143.821	-0.0427918	-39.8062	2.53241	0.0142558	0.24075	79.0	881.149491071701
215	1266.28	28.5493	1299.16	1221.1	1000.0	33.7626	5.48578	42.3154	-69.1715	864000	-2.47955e-08	86.9187	-0.0140361	-15.4506	2.55839	0.0153065	0.23075	5.0	886.040114402771
216	1259.48	46.4376	1322.25	1206.4	1000.0	31.3552	5.7735	40.7019	-71.0662	868000	2.67029e-08	106.543	-0.0081668	-17.1328	2.57828	0.0151228	0.21625	3.0	890.1202502250671
217	800.436	738.297	1251.4	-478.057	1000.0	8.48979	39.9123	38.6795	-87.9463	872000	-1.33514e-08	612.427	-0.0399548	-432.315	2.53159	0.0102926	0.23925	79.0	894.064436674118
218	1244.69	15.1032	1270.09	1233.04	1000.0	29.469	5.24352	45.1063	-52.4773	876000	1.28746e-08	71.4394	-0.0186824	-7.69597	2.53269	0.015974	0.19975	12.0	898.6233143806458
219	822.808	779.266	1377.28	-522.213	1000.0	0.107136	52.1938	43.2983	-91.5272	880000	-3.40939e-08	227.241	-0.0120233	-21.6705	2.48183	0.0220222	0.27575	4.0	901.8004858493805
220	1251.69	32.0649	1300.56	1211.82	1000.0	31.3514	5.45731	45.0318	-26.3193	884000	-1.81198e-08	85.2251	-0.0175624	-11.7536	2.50079	0.0154458	0.19825	10.0	907.180522441864
221	1262.85	23.3875	1301.62	1239.34	1000.0	29.8154	4.35386	39.0317	-19.7211	888000	4.85182e-08	66.7374	-0.00863374	-4.77276	2.52572	0.0188865	0.2285	4.0	911.301292181015
222	1263.22	39.6295	1312.08	1203.49	1000.0	30.6409	4.09874	40.902	-23.0262	892000	2.86102e-09	70.2703	-0.0323951	-3.23231	2.51078	0.0151096	0.23525	34.0	914.7804443836212
223	1265.28	41.3015	1294.03	1194.58	1000.0	30.5417	3.98237	39.3819	-29.2608	896000	-1.52588e-08	81.7814	-0.0193338	-3.77242	2.49834	0.0182579	0.22375	11.0	919.146537065506
224	1273.16	15.6951	1287.36	1248.28	1000.0	30.433	3.01599	38.0974	2.13599	900000	2.64645e-08	74.1635	-0.0125411	-3.55643	2.46293	0.0160576	0.197	5.0	923.3713340759277
225	1253.87	45.2704	1320.56	1207.69	1000.0	30.8099	3.2279	41.6284	2.90879	904000	3.11136e-08	69.7998	-0.0106346	-5.44186	2.4765	0.0141736	0.21025	4.0	926.5425465106964
226	1260.45	37.6676	1291.73	1196.16	1000.0	29.1532	2.92703	36.9456	0.1726	908000	8.70228e-09	69.0065	-0.0126319	-3.05096	2.47777	0.0160705	0.23	8.0	930.5412082672119
227	1249.66	53.9618	1313.06	1164.58	1000.0	29.7266	3.30501	42.2353	0.170661	912000	2.21729e-08	86.2195	-0.00924776	-2.78526	2.4596	0.0139582	0.17175	5.0	934.6274869441986
228	1251.11	35.5757	1308.44	1211.05	1000.0	29.0302	3.63193	43.2462	-2.2172	916000	2.06232e-08	82.7832	-0.0193452	-4.05375	2.47546	0.0160969	0.2155	14.0	938.7367262840271
229	1269.29	38.9	1326.48	1229.46	1000.0	28.9898	3.45415	40.3908	1.65173	920000	3.42131e-08	75.9221	-0.0419297	-3.78493	2.45258	0.0148593	0.23025	74.0	943.9199750423431
230	1287.7	41.8493	1326.53	1226.19	1000.0	30.0859	3.23814	41.243	5.07002	924000	3.27826e-08	74.1112	-0.0176165	-4.45011	2.36553	0.016917	0.2025	13.0	949.1674518585205
231	1284.78	31.815	1313.58	1232.32	1000.0	31.3342	3.72811	38.2628	-15.8329	928000	0.0	93.4484	-0.0425778	-4.70284	2.38156	0.00819088	0.23925	79.0	953.0677628517151
232	1301.14	30.4352	1331.94	1252.05	1000.0	30.7902	3.43045	39.3012	-1.62593	932000	-1.85966e-08	80.8555	-0.00996744	-3.58697	2.40981	0.0164855	0.255	4.0	957.5531952381134
233	1265.0	22.7543	1297.65	1237.85	1000.0	31.3285	3.06523	39.878	3.75379	936000	-1.90735e-09	69.92	-0.0433709	-9.33228	2.36005	0.00836547	0.233	79.0	961.4560739994049
234	1317.05	53.7544	1404.31	1260.18	1000.0	28.894	2.87229	39.8032	-15.2564	940000	1.26362e-08	103.569	-0.0100373	-16.5573	2.37038	0.0153047	0.215	3.0	965.9690852165222
235	1315.86	46.1979	1393.45	1271.54	1000.0	32.5053	3.33534	41.721	5.60453	944000	2.38419e-08	88.3257	-0.00785056	-4.10242	2.33645	0.022601	0.24125	4.0	969.8286957740784
236	1299.33	46.6803	1335.0	1219.53	1000.0	32.9079	3.68583	40.819	0.50035	948000	4.1008e-08	80.2815	-0.00787282	-6.91333	2.33418	0.0140801	0.25675	4.0	974.4328722953796
237	1302.37	39.8542	1366.35	1257.08	1000.0	30.7227	3.11175	36.6268	6.13055	952000	-1.45435e-08	91.4786	-0.00802676	-3.44576	2.30461	0.01304	0.15025	3.0	977.5923941135406
238	1260.08	60.6012	1314.71	1157.62	1000.0	28.6886	16.8157	38.5808	-93.1559	956000	-5.126e-09	190.15	-0.0129636	-104.407	2.37684	0.0158559	0.23175	7.0	981.902509689331
239	1306.42	65.5713	1380.88	1240.81	1000.0	30.5806	3.7067	36.611	-3.40788	960000	-1.69277e-08	95.7647	-0.0176061	-5.65348	2.2651	0.0171589	0.2385	12.0	986.2807323932648
240	1286.18	48.1006	1363.38	1231.71	1000.0	30.5017	3.3382	40.563	6.93162	964000	-4.52995e-09	82.8174	-0.010866	-6.86766	2.28412	0.0144199	0.21075	5.0	991.5276358127594
241	1267.06	35.0816	1303.91	1229.35	1000.0	28.7852	2.95168	36.9258	12.5341	968000	1.26362e-08	73.2055	-0.0139136	-6.35976	2.25386	0.0189772	0.2225	8.0	994.7744762897491
242	1267.06	31.4972	1320.91	1243.22	1000.0	28.6376	3.55362	36.7769	2.46832	972000	-2.26498e-08	73.0604	-0.00885788	-4.11945	2.33264	0.0154721	0.23675	3.0	999.0864160060883
243	1312.98	23.2156	1347.75	1283.99	1000.0	28.1833	3.11164	36.3543	8.07898	976000	-4.76837e-09	70.8093	-0.0100406	-10.9934	2.30029	0.0202895	0.224	3.0	1003.3663291931152
244	1307.01	24.5667	1335.92	1277.02	1000.0	30.9824	3.42245	36.6545	1.94374	980000	1.66893e-09	91.6357	-0.00689302	-4.48765	2.30128	0.0190164	0.27475	4.0	1007.8606369495392
245	1288.02	16.7796	1316.26	1273.28	1000.0	30.5732	3.6316	39.4068	5.6904	984000	8.22544e-09	76.4165	-0.0126528	-5.81547	2.29023	0.0161534	0.18725	8.0	1011.1121315956116
246	1260.43	35.7963	1314.41	1216.98	1000.0	28.7907	3.24678	38.7367	0.0803336	988000	-3.45707e-09	69.8353	-0.0179818	-5.43451	2.29909	0.0157163	0.20975	13.0	1015.6350419521332
247	1290.76	34.4897	1350.4	1268.66	1000.0	27.3677	3.26068	34.9355	2.80449	992000	-4.69685e-08	74.8714	-0.011136	-6.93029	2.24578	0.0213413	0.24275	4.0	1019.725399017334
248	1295.88	49.8295	1360.27	1242.05	1000.0	29.3741	3.78019	36.4155	1.51857	996000	-2.92063e-08	86.8789	-0.00828443	-4.40526	2.17915	0.017468	0.26275	4.0	1022.9336023330688
249	1305.3	13.1585	1321.44	1292.02	1000.0	29.4259	3.28536	38.3764	3.98676	1000000	-8.10623e-09	70.5115	-0.0097565	-3.07228	2.22557	0.0140559	0.19425	5.0	1027.1193525791168
250	1299.41	14.0904	1318.89	1283.76	1000.0	29.7522	3.17342	36.0095	5.0431	1004000	-2.71797e-08	83.6287	-0.0410765	-5.93246	2.22698	0.0148895	0.23125	75.0	1032.98828291893
251	1316.15	43.2801	1366.45	1247.33	1000.0	29.1564	3.5412	39.4962	5.01699	1008000	4.04119e-08	84.2921	-0.0432861	-6.83411	2.18052	0.0112899	0.21475	79.0	1038.5064914226532
252	1290.34	36.348	1347.91	1248.4	1000.0	30.3742	3.33858	37.9648	6.46976	1012000	-2.92063e-08	79.9109	-0.0146609	-10.0738	2.1194	0.0191026	0.2655	8.0	1043.0259847640991
253	1318.3	24.2047	1347.17	1282.07	1000.0	28.2843	2.99989	37.3343	7.47947	1016000	1.43051e-08	88.5923	-0.012587	-8.01307	2.1146	0.0126935	0.13975	4.0	1047.5727953910828
254	1295.59	35.0661	1339.96	1256.98	1000.0	30.131	3.64997	38.2836	6.95059	1020000	1.04904e-08	67.2591	-0.0085323	-5.36555	2.10525	0.015122	0.20025	3.0	1050.8057959079742
255	1335.26	35.728	1378.62	1292.41	1000.0	28.8541	3.00768	35.4184	4.56353	1024000	2.7895e-08	83.9892	-0.00697969	-8.84722	2.10001	0.0174602	0.26425	4.0	1055.5924451351166
256	1301.41	34.2685	1356.08	1261.54	1000.0	30.8179	3.7227	38.3396	3.96808	1028000	2.86102e-08	75.1352	-0.0417598	-6.64175	2.09351	0.0123543	0.218	79.0	1060.6474967002869
257	1358.77	17.4453	1375.43	1332.61	1000.0	29.4238	3.22519	39.7664	3.19476	1032000	0.0	97.4635	-0.0139549	-10.5228	2.06946	0.0141906	0.201	9.0	1065.2423377037048
258	1333.89	33.6877	1386.25	1296.81	1000.0	32.1227	3.00825	38.9968	8.74927	1036000	5.72205e-09	80.2214	-0.0219923	-5.9005	2.05784	0.0164877	0.258	14.0	1068.5226438045502
259	1311.35	12.6281	1325.94	1292.39	1000.0	30.5952	3.75217	37.7778	3.01904	1040000	3.20673e-08	77.3922	-0.0432008	-6.79199	2.07206	0.00936181	0.22675	79.0	1073.7919068336487
260	1346.19	44.724	1422.03	1308.02	1000.0	29.1549	2.8133	36.6361	7.57801	1044000	-1.66893e-08	92.4665	-0.0181913	-7.63111	2.06705	0.0168201	0.1785	13.0	1078.9897980690002
261	1356.12	45.6296	1425.15	1296.89	1000.0	31.1978	3.14389	37.7819	7.11859	1048000	4.76837e-08	66.3263	-0.0176193	-3.08271	2.02269	0.015555	0.206	13.0	1082.2729737758636
262	1296.01	27.4131	1330.7	1264.53	1000.0	31.3711	2.90842	38.6125	10.4347	1052000	2.26498e-08	88.5326	-0.0203532	-16.1345	2.05087	0.0167103	0.21575	12.0	1086.8112497329712
263	1320.38	26.1661	1356.03	1289.84	1000.0	28.0531	3.2337	34.5648	2.34127	1056000	2.24113e-08	98.0501	-0.0130717	-5.60496	2.0617	0.0169113	0.238	7.0	1090.0300891399384
264	1291.89	22.0717	1323.99	1261.61	1000.0	28.6582	3.49127	39.5088	7.71678	1060000	1.5974e-08	73.674	-0.0119565	-7.69343	2.0472	0.0155526	0.1715	5.0	1094.3765273094177
265	1310.44	25.3446	1343.67	1273.42	1000.0	27.7594	3.98685	37.633	-0.60762	1064000	-2.6226e-09	62.5236	-0.0427156	-4.23401	2.05297	0.0117816	0.235	79.0	1099.301213502884
266	1287.5	50.9189	1336.68	1203.78	1000.0	27.982	3.09423	34.8127	0.831003	1068000	1.34706e-08	79.951	-0.0421265	-6.48804	2.0458	0.0114278	0.24375	79.0	1104.5763449668884
267	1296.29	24.2289	1322.37	1258.48	1000.0	26.5742	3.47214	34.1471	1.81866	1072000	4.1008e-08	63.8807	-0.0090339	-3.92168	1.9645	0.0152419	0.18875	3.0	1109.041767835617
